# onion skin A3e capture stream (dedicated thread)
# comp	1920	1080
t_ms	pw	ph	sx	sy	tx	ty	axis_diff_pct	cost_ms	status
5942.127	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7016	ok
5958.640	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3014	ok
5975.292	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9872	ok
5992.054	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5194	ok
6008.674	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7007	ok
6025.546	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0249	ok
6042.379	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3783	ok
6058.677	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1913	ok
6075.334	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1035	ok
6093.212	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.6345	ok
6110.306	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.5351	ok
6126.697	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2277	ok
6143.055	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.4527	ok
6158.961	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3214	ok
6175.176	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0903	ok
6191.786	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1158	ok
6208.741	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7756	ok
6225.631	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9883	ok
6242.388	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5092	ok
6258.650	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9962	ok
6275.706	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.1011	ok
6292.654	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.7748	ok
6308.538	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9752	ok
6325.402	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.7338	ok
6342.173	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.7889	ok
6358.587	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0187	ok
6375.363	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5144	ok
6392.459	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6515	ok
6409.254	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9205	ok
6425.536	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6252	ok
6442.112	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5096	ok
6458.589	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4248	ok
6475.473	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3164	ok
6492.360	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4414	ok
6508.922	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6653	ok
6525.775	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0278	ok
6542.509	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4079	ok
6559.052	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6597	ok
6575.620	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4556	ok
6592.138	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5619	ok
6608.835	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8143	ok
6625.807	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1110	ok
6642.703	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6629	ok
6659.226	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3661	ok
6675.512	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1855	ok
6692.087	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9473	ok
6708.833	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5272	ok
6725.551	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8927	ok
6742.175	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3375	ok
6758.855	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0032	ok
6775.496	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2620	ok
6792.153	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0345	ok
6809.108	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8559	ok
6825.774	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4542	ok
6842.095	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1701	ok
6858.827	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2740	ok
6875.663	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3656	ok
6892.236	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7632	ok
6909.611	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.9674	ok
6926.170	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.1310	ok
6942.226	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9638	ok
6958.939	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4429	ok
6975.557	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7850	ok
6992.877	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8182	ok
7009.235	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.8786	ok
7025.444	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5248	ok
7042.202	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9749	ok
7058.602	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6004	ok
7075.364	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9007	ok
7092.263	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8804	ok
7108.983	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5393	ok
7125.869	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2149	ok
7142.315	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.6562	ok
7158.935	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5656	ok
7175.782	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1111	ok
7192.089	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4831	ok
7208.657	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6357	ok
7225.829	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6900	ok
7242.852	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3407	ok
7259.206	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3447	ok
7275.563	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3480	ok
7292.203	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9143	ok
7309.083	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8276	ok
7325.868	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7231	ok
7343.154	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8304	ok
7359.580	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.9887	ok
7375.252	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3358	ok
7392.129	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.4021	ok
7408.863	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0517	ok
7426.080	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.3627	ok
7443.103	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.6675	ok
7459.079	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2663	ok
7475.824	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2087	ok
7492.731	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5890	ok
7509.001	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9308	ok
7525.897	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8447	ok
7542.504	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.3509	ok
7558.664	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9504	ok
7575.475	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6500	ok
7592.095	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5681	ok
7608.730	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6822	ok
7625.698	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2362	ok
7642.335	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0139	ok
7658.711	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7206	ok
7675.374	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5869	ok
7692.633	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.9095	ok
7709.147	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.0989	ok
7725.307	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2023	ok
7742.164	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4947	ok
7758.834	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8264	ok
7775.521	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5380	ok
7792.700	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8012	ok
7809.488	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.7559	ok
7825.980	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2076	ok
7842.373	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.5595	ok
7858.834	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3435	ok
7875.728	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4246	ok
7892.003	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1059	ok
7908.649	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1623	ok
7926.258	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.0365	ok
7942.757	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.9438	ok
7958.920	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3614	ok
7975.994	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7693	ok
7992.457	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1431	ok
8008.648	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2201	ok
8025.539	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5444	ok
8042.538	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4330	ok
8059.303	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0768	ok
8075.883	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9986	ok
8092.655	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5154	ok
8109.356	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.8678	ok
8125.540	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4795	ok
8142.443	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3091	ok
8159.386	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5584	ok
8175.793	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2380	ok
8192.188	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5425	ok
8208.747	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5503	ok
8225.567	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0700	ok
8242.303	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3885	ok
8258.907	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8008	ok
8275.582	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5306	ok
8292.342	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9703	ok
8309.197	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7210	ok
8326.493	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8231	ok
8343.091	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.3531	ok
8358.974	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3889	ok
8375.398	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4421	ok
8392.236	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2174	ok
8409.163	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6225	ok
8426.395	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8221	ok
8443.071	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.5163	ok
8459.091	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5051	ok
8476.261	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8155	ok
8492.855	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.3541	ok
8508.753	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4208	ok
8525.653	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3614	ok
8542.360	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0328	ok
8558.884	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9991	ok
8575.322	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.8575	ok
8591.902	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2834	ok
8609.051	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9951	ok
8625.751	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3847	ok
8642.803	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.7051	ok
8660.597	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8640	ok
8676.635	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.1898	ok
8692.207	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9355	ok
8708.672	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9778	ok
8725.315	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2892	ok
8742.224	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5024	ok
8758.847	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7160	ok
8775.503	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5778	ok
8792.774	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.9443	ok
8809.376	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.2411	ok
8825.600	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1887	ok
8842.499	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5905	ok
8859.176	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7447	ok
8875.767	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4172	ok
8892.656	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3279	ok
8909.340	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0226	ok
8925.672	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6216	ok
8943.096	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.2101	ok
8959.759	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.0978	ok
8975.600	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5651	ok
8992.229	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6720	ok
9008.785	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4205	ok
9025.422	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8351	ok
9042.361	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0246	ok
9058.965	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1639	ok
9075.474	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8368	ok
9092.554	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1813	ok
9109.124	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9404	ok
9125.816	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.4262	ok
9142.878	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6826	ok
9159.528	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6066	ok
9175.712	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.7438	ok
9192.358	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5280	ok
9209.402	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5425	ok
9225.981	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5972	ok
9242.468	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3575	ok
9258.803	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2953	ok
9275.527	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1311	ok
9292.591	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9781	ok
9309.279	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3784	ok
9325.909	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8606	ok
9342.765	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8382	ok
9359.366	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3465	ok
9375.838	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5783	ok
9392.719	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1681	ok
9409.459	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2984	ok
9426.064	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8922	ok
9442.725	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4149	ok
9459.715	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.5437	ok
9476.479	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9659	ok
9492.832	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6592	ok
9509.305	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2677	ok
9526.268	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6407	ok
9543.210	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2255	ok
9559.295	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9251	ok
9575.585	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6338	ok
9592.332	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8394	ok
9609.211	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8976	ok
9625.923	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5060	ok
9642.304	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2374	ok
9659.147	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.4266	ok
9676.363	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9855	ok
9693.004	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2747	ok
9709.228	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1536	ok
9725.951	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2781	ok
9742.538	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.8765	ok
9758.913	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8533	ok
9775.656	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6146	ok
9792.455	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9667	ok
9809.146	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3966	ok
9825.814	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9188	ok
9842.516	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4677	ok
9859.269	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0155	ok
9876.063	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5534	ok
9892.739	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7797	ok
9909.136	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0040	ok
9925.392	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4880	ok
9942.112	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9390	ok
9960.024	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.8666	ok
9976.918	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.9011	ok
9992.661	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5649	ok
10008.937	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9671	ok
10025.533	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2077	ok
10042.470	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6461	ok
10058.930	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2551	ok
10075.513	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8916	ok
10092.354	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7716	ok
10108.994	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4232	ok
10125.510	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5896	ok
10143.017	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.4073	ok
10160.068	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.6581	ok
10175.902	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9900	ok
10192.254	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6803	ok
10209.112	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0155	ok
10225.944	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6367	ok
10242.408	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2662	ok
10258.879	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6592	ok
10275.827	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.2235	ok
10292.597	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2986	ok
10308.968	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4218	ok
10325.590	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8039	ok
10342.238	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4736	ok
10358.904	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8386	ok
10375.669	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6736	ok
10392.385	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7387	ok
10408.978	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4317	ok
10425.495	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5835	ok
10442.277	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9701	ok
10458.968	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3915	ok
10476.315	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.2844	ok
10493.081	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.2282	ok
10508.889	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3653	ok
10525.645	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1273	ok
10542.519	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6014	ok
10558.961	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2624	ok
10575.507	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8122	ok
10592.146	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4460	ok
10608.819	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8800	ok
10625.735	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9280	ok
10642.504	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5916	ok
10659.142	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6656	ok
10677.405	1592	729	0.500000	0.500000	263.00	101.00	0.000	19.8386	ok
10694.685	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.7021	ok
10709.599	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.1068	ok
10725.578	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8323	ok
10742.533	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0583	ok
10759.014	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.8856	ok
10775.462	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9905	ok
10792.296	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6590	ok
10809.054	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8369	ok
10825.630	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2936	ok
10842.134	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6966	ok
10859.030	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0686	ok
10875.609	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0714	ok
10892.215	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.1267	ok
10909.061	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5516	ok
10925.502	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3102	ok
10942.113	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8971	ok
10958.944	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7474	ok
10975.602	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5513	ok
10992.927	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.0789	ok
11009.391	1592	729	0.500000	0.500000	263.00	101.00	0.000	14.8303	ok
11025.296	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9610	ok
11042.139	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7060	ok
11059.209	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.4166	ok
11075.700	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.5469	ok
11092.289	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6104	ok
11109.154	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1110	ok
11125.522	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.5386	ok
11142.464	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.3303	ok
11159.245	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2159	ok
11175.454	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1826	ok
11192.066	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0144	ok
11208.948	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7296	ok
11225.531	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4182	ok
11242.183	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8681	ok
11259.056	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8598	ok
11275.570	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.1470	ok
11292.107	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9082	ok
11308.965	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.7907	ok
11325.568	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3942	ok
11342.680	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.8116	ok
11359.533	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.8786	ok
11375.618	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2704	ok
11392.575	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6328	ok
11409.387	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9643	ok
11425.557	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3588	ok
11442.225	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9647	ok
11459.025	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6174	ok
11475.750	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8138	ok
11492.301	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2674	ok
11509.394	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.9002	ok
11526.536	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.3652	ok
11542.594	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.7324	ok
11558.966	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.9923	ok
11575.284	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.6224	ok
11592.237	1592	729	0.500000	0.500000	263.00	101.00	0.000	18.2644	ok
11609.364	1592	729	0.500000	0.500000	263.00	101.00	0.000	15.9637	ok
11625.572	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.4323	ok
11642.617	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.6467	ok
11659.483	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.0526	ok
11675.657	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.2740	ok
11692.212	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.8220	ok
11709.170	1592	729	0.500000	0.500000	263.00	101.00	0.000	17.0741	ok
11726.025	1592	729	0.500000	0.500000	263.00	101.00	0.000	16.6194	ok
