frame	probe_ms	comp_l	green_l	slip	status
4370	63872.3		728		not_comp
4371	63889.0		728		not_comp
4372	63905.7		728		not_comp
4373	63922.3		748		not_comp
4374	63939.0		766		not_comp
4375	63955.7		772		not_comp
4376	63972.3		772		not_comp
4377	63989.0		778		not_comp
4378	64005.7		778		not_comp
4379	64022.3		778		not_comp
4380	64039.0		780		not_comp
4381	64055.7		780		not_comp
4382	64072.3		780		not_comp
4383	64089.0		780		not_comp
4384	64105.7		780		not_comp
4385	64122.3		780		not_comp
4386	64139.0		780		not_comp
4387	64155.7		780		not_comp
4388	64172.3		780		not_comp
4389	64189.0		780		not_comp
4390	64205.7		778		not_comp
4391	64222.3		778		not_comp
4392	64239.0		778		not_comp
4393	64255.7		778		not_comp
4394	64272.3		778		not_comp
4395	64289.0		778		not_comp
4396	64305.7		778		not_comp
4397	64322.3		778		not_comp
4398	64339.0		778		not_comp
4399	64355.7		778		not_comp
4400	64372.3		778		not_comp
4401	64389.0		778		not_comp
4402	64405.7		778		not_comp
4403	64422.3		778		not_comp
4404	64439.0		778		not_comp
4405	64455.7		778		not_comp
4406	64472.3		778		not_comp
4407	64489.0		778		not_comp
4408	64505.7		778		not_comp
4409	64522.3		778		not_comp
4410	64539.0		778		not_comp
4411	64555.7		778		not_comp
4412	64572.3		778		not_comp
4413	64589.0		778		not_comp
4414	64605.7		778		not_comp
4415	64622.3		778		not_comp
4416	64639.0		778		not_comp
4417	64655.7		778		not_comp
4418	64672.3		778		not_comp
4419	64689.0		778		not_comp
4420	64705.7		778		not_comp
4421	64722.3		778		not_comp
4422	64739.0		778		not_comp
4423	64755.7		778		not_comp
4424	64772.3		778		not_comp
4425	64789.0		778		not_comp
4426	64805.7		778		not_comp
4427	64822.3		778		not_comp
4428	64839.0		778		not_comp
4429	64855.7		778		not_comp
4430	64872.3		778		not_comp
4431	64889.0		778		not_comp
4432	64905.7		778		not_comp
4433	64922.3		778		not_comp
4434	64939.0		778		not_comp
4435	64955.7		778		not_comp
4436	64972.3		778		not_comp
4437	64989.0		778		not_comp
