# onion skin A3e paint log
# comp	1920	1080
# stale_ms	100.0
t_ms	src_t_ms	tx	ty	sx	have_stale	stale_t_ms	stale_tx	stale_ty	paint_ms
43178.385	43159.106	505.00	94.00	0.437500	1	43073.825	417.00	95.00	1.7194
43209.614	43191.148	515.00	94.00	0.437500	1	43107.503	466.00	94.00	1.5367
43225.659	43206.803	517.00	94.00	0.437500	1	43124.038	483.00	94.00	1.5392
43255.560	43239.884	518.00	94.00	0.437500	1	43141.612	496.00	94.00	1.5796
43271.238	43256.575	518.00	94.00	0.437500	1	43159.106	505.00	94.00	1.5111
43301.912	43290.049	518.00	94.00	0.437500	1	43191.148	515.00	94.00	1.4502
43332.628	43324.177	518.00	95.00	0.437500	1	43223.149	518.00	94.00	1.5402
43349.694	43340.884	517.00	96.00	0.437500	1	43239.884	518.00	94.00	1.4060
43379.643	43357.600	514.00	97.00	0.437500	1	43273.311	518.00	94.00	1.7910
43395.771	43373.954	510.00	99.00	0.437500	1	43290.049	518.00	94.00	1.7118
43426.021	43407.988	492.00	104.00	0.437500	1	43324.177	518.00	95.00	1.7202
43457.569	43441.212	457.00	109.00	0.437500	1	43340.884	517.00	96.00	1.9459
43477.170	43457.887	434.00	110.00	0.437500	1	43373.954	510.00	99.00	2.3769
43504.672	43491.058	379.00	111.00	0.437500	1	43390.960	502.00	101.00	1.6260
43519.853	43507.459	349.00	111.00	0.437500	1	43407.988	492.00	104.00	1.7277
43551.785	43540.408	282.00	111.00	0.437500	1	43441.212	457.00	109.00	1.7385
43583.973	43574.061	212.00	111.00	0.437500	1	43474.429	408.00	111.00	1.4006
43599.801	43590.815	184.00	111.00	0.437500	1	43491.058	379.00	111.00	1.5521
43630.700	43607.805	157.00	111.00	0.437500	1	43523.794	315.00	111.00	1.5584
43646.560	43624.388	135.00	111.00	0.437500	1	43540.408	282.00	111.00	1.5539
43677.306	43657.967	115.00	112.00	0.437500	1	43574.061	212.00	111.00	1.5241
43707.695	43690.338	113.00	113.00	0.437500	1	43590.815	184.00	111.00	1.7224
43723.803	43707.318	114.00	114.00	0.437500	1	43607.805	157.00	111.00	1.8093
43755.579	43741.360	117.00	117.00	0.437500	1	43640.810	122.00	111.00	1.6987
43775.658	43757.679	126.00	122.00	0.437500	1	43674.557	113.00	113.00	1.6340
43802.477	43790.909	158.00	134.00	0.437500	1	43690.338	113.00	113.00	1.9806
43832.763	43824.241	206.00	151.00	0.437500	1	43724.867	115.00	115.00	1.4240
43847.755	43824.241	206.00	151.00	0.437500	1	43741.360	117.00	117.00	1.5851
43887.397	43874.045	279.00	175.00	0.437500	1	43774.693	140.00	128.00	2.0964
43903.805	43890.728	301.00	182.00	0.437500	1	43790.909	158.00	134.00	1.8080
43937.347	43924.715	341.00	190.00	0.437500	1	43824.241	206.00	151.00	1.8397
43957.729	43941.338	359.00	190.00	0.437500	1	43857.609	252.00	168.00	1.9606
43973.582	43957.944	375.00	190.00	0.437500	1	43857.609	252.00	168.00	1.7225
44005.603	43991.312	399.00	190.00	0.437500	1	43890.728	301.00	182.00	1.5830
44020.516	44007.340	405.00	190.00	0.437500	1	43907.690	321.00	186.00	1.7363
44053.601	44041.200	411.00	185.00	0.437500	1	43941.338	359.00	190.00	2.0369
44082.492	44057.382	412.00	182.00	0.437500	1	43974.895	390.00	190.00	1.5316
44101.452	44091.083	412.00	174.00	0.437500	1	43991.312	399.00	190.00	1.4204
44129.824	44107.421	413.00	169.00	0.437500	1	44024.207	409.00	188.00	1.7431
44145.828	44123.962	410.00	164.00	0.441146	1	44041.200	411.00	185.00	1.4578
44177.660	44157.528	413.00	156.00	0.437500	1	44074.325	412.00	178.00	1.7071
44208.796	44191.554	410.00	148.00	0.437500	1	44107.421	413.00	169.00	1.7486
44229.757	44207.212	408.00	144.00	0.437500	1	44123.962	410.00	164.00	1.8926
44255.630	44240.750	404.00	138.00	0.437500	1	44140.617	413.00	160.00	1.6500
44270.681	44258.281	401.00	134.00	0.437500	1	44157.528	413.00	156.00	1.8724
44302.958	44290.922	397.00	130.00	0.437500	1	44191.554	410.00	148.00	1.6364
44334.482	44323.826	394.00	129.00	0.437500	1	44224.300	406.00	140.00	1.4561
44350.432	44340.395	393.00	128.00	0.437500	1	44240.750	404.00	138.00	2.0388
44383.144	44373.491	392.00	127.00	0.437500	1	44275.378	399.00	132.00	1.5148
44398.717	44389.713	392.00	127.00	0.437500	1	44290.922	397.00	130.00	1.3972
44429.962	44406.525	392.00	127.00	0.437500	1	44323.826	394.00	129.00	1.5291
44461.795	44440.031	392.00	127.00	0.437500	1	44357.299	392.00	127.00	1.5975
44476.725	44456.719	392.00	127.00	0.437500	1	44373.491	392.00	127.00	1.4834
44508.573	44490.093	392.00	127.00	0.437500	1	44406.525	392.00	127.00	1.6250
44520.545	44506.997	392.00	127.00	0.437500	1	44406.525	392.00	127.00	2.1042
44553.883	44539.923	392.00	127.00	0.437500	1	44440.031	392.00	127.00	1.5978
44586.483	44573.329	392.00	127.00	0.437500	1	44473.544	392.00	127.00	1.4961
44602.483	44589.942	392.00	127.00	0.437500	1	44490.093	392.00	127.00	1.3800
44629.544	44606.635	392.00	127.00	0.437500	1	44523.614	392.00	127.00	1.6334
44645.517	44623.624	392.00	127.00	0.437500	1	44539.923	392.00	127.00	1.4922
44677.171	44656.932	392.00	127.00	0.437500	1	44573.329	392.00	127.00	1.5315
44708.900	44691.044	392.00	127.00	0.437500	1	44606.635	392.00	127.00	1.6531
44725.304	44707.437	392.00	127.00	0.437500	1	44623.624	392.00	127.00	1.5820
44756.836	44740.307	392.00	127.00	0.437500	1	44640.357	392.00	127.00	1.7664
44770.577	44756.858	392.00	127.00	0.437500	1	44656.932	392.00	127.00	1.7190
44803.914	44790.474	392.00	127.00	0.437500	1	44691.044	392.00	127.00	1.6771
44836.876	44823.321	392.00	127.00	0.437500	1	44723.501	392.00	127.00	1.7296
44852.772	44839.924	392.00	127.00	0.437500	1	44740.307	392.00	127.00	1.4044
44884.659	44873.051	392.00	127.00	0.437500	1	44773.835	392.00	127.00	1.8950
44900.776	44889.753	392.00	127.00	0.437500	1	44790.474	392.00	127.00	1.4126
44933.508	44923.535	392.00	127.00	0.437500	1	44823.321	392.00	127.00	1.5537
44965.743	44956.847	392.00	127.00	0.437500	1	44856.549	392.00	127.00	1.4998
44981.661	44973.381	392.00	127.00	0.437500	1	44873.051	392.00	127.00	1.4778
45012.796	44990.174	392.00	127.00	0.437500	1	44907.126	392.00	127.00	1.5684
45020.539	45007.217	392.00	127.00	0.437500	1	44907.126	392.00	127.00	1.8201
45053.845	45040.318	392.00	127.00	0.437500	1	44939.898	392.00	127.00	1.8143
45087.063	45073.431	392.00	127.00	0.437500	1	44973.381	392.00	127.00	1.6635
45103.874	45090.095	392.00	127.00	0.437500	1	44990.174	392.00	127.00	1.6347
45137.308	45124.304	392.00	127.00	0.437500	1	45023.773	392.00	127.00	1.6415
45153.890	45140.639	392.00	127.00	0.437500	1	45040.318	392.00	127.00	1.7100
45187.289	45173.645	392.00	127.00	0.437500	1	45073.431	392.00	127.00	1.6677
45220.490	45208.082	392.00	127.00	0.437500	1	45106.992	392.00	127.00	1.7526
45230.465	45208.082	392.00	127.00	0.437500	1	45124.304	392.00	127.00	1.4839
45268.549	45256.445	392.00	127.00	0.437500	1	45156.937	392.00	127.00	1.4046
45270.438	45256.445	392.00	127.00	0.437500	1	45156.937	392.00	127.00	1.8642
45301.669	45290.246	392.00	127.00	0.437500	1	45191.398	392.00	127.00	1.4576
45332.690	45323.809	392.00	127.00	0.437500	1	45223.600	392.00	127.00	1.3989
45348.682	45323.809	392.00	127.00	0.437500	1	45240.069	392.00	127.00	1.4210
45380.978	45357.575	392.00	127.00	0.437500	1	45273.309	392.00	127.00	1.6629
45396.838	45374.637	383.00	132.00	0.437500	1	45290.246	392.00	127.00	1.5113
45428.874	45408.333	378.00	135.00	0.437500	1	45323.809	392.00	127.00	1.5455
45460.823	45440.809	365.00	142.00	0.437500	1	45357.575	392.00	127.00	1.5862
45476.876	45457.339	357.00	147.00	0.437500	1	45374.637	383.00	132.00	1.5895
45508.894	45490.346	338.00	156.00	0.437500	1	45408.333	378.00	135.00	1.5902
45520.496	45506.863	329.00	159.00	0.437500	1	45408.333	378.00	135.00	1.8223
45553.988	45540.634	309.00	164.00	0.441146	1	45440.809	365.00	142.00	1.8184
45587.303	45573.966	298.00	165.00	0.441146	1	45473.860	348.00	151.00	1.9774
45603.956	45590.713	293.00	165.00	0.441146	1	45490.346	338.00	156.00	2.0449
45637.294	45623.846	283.00	165.00	0.441146	1	45523.896	317.00	163.00	1.7669
45652.683	45640.567	277.00	164.00	0.441146	1	45540.634	309.00	164.00	1.5458
45676.779	45657.621	271.00	162.00	0.441146	1	45573.966	298.00	165.00	1.6468
45717.519	45708.369	254.00	156.00	0.437500	1	45607.288	288.00	165.00	1.6338
45732.726	45724.033	247.00	153.00	0.437500	1	45623.846	283.00	165.00	1.4660
45765.513	45741.691	241.00	151.00	0.437500	1	45657.621	271.00	162.00	1.8778
45770.649	45758.310	234.00	149.00	0.437500	1	45657.621	271.00	162.00	1.6947
45812.936	45791.711	225.00	145.00	0.437500	1	45708.369	254.00	156.00	2.0541
45837.126	45823.985	218.00	143.00	0.437500	1	45724.033	247.00	153.00	1.9537
45853.821	45841.118	215.00	141.00	0.437500	1	45741.691	241.00	151.00	1.9108
45887.237	45874.442	209.00	137.00	0.437500	1	45775.006	229.00	147.00	1.9608
45903.910	45890.802	207.00	135.00	0.437500	1	45791.711	225.00	145.00	1.6037
45937.472	45923.920	204.00	131.00	0.437500	1	45823.985	218.00	143.00	2.5543
45970.662	45958.207	202.00	128.00	0.437500	1	45857.924	212.00	139.00	1.7418
45973.339	45958.207	202.00	128.00	0.437500	1	45857.924	212.00	139.00	1.5580
46004.946	45991.180	202.00	124.00	0.437500	1	45890.802	207.00	135.00	1.5801
46020.565	46008.751	202.00	122.00	0.437500	1	45907.244	205.00	133.00	1.6188
46053.847	46040.861	203.00	118.00	0.437500	1	45941.161	202.00	130.00	1.8803
46085.581	46073.952	209.00	110.00	0.437500	1	45974.251	202.00	126.00	1.9643
46101.660	46090.706	213.00	107.00	0.437500	1	45991.180	202.00	124.00	1.4140
46132.895	46124.643	225.00	100.00	0.437500	1	46024.918	202.00	120.00	1.5343
46149.475	46124.643	225.00	100.00	0.437500	1	46040.861	203.00	118.00	1.4852
46181.084	46157.834	244.00	93.00	0.437500	1	46073.952	209.00	110.00	2.0740
46212.684	46191.632	268.00	92.00	0.437500	1	46108.010	219.00	104.00	1.6547
46228.756	46208.114	281.00	92.00	0.437500	1	46124.643	225.00	100.00	1.6257
46260.820	46240.764	304.00	92.00	0.437500	1	46157.834	244.00	93.00	1.7785
46270.560	46257.045	314.00	92.00	0.437500	1	46157.834	244.00	93.00	1.7595
46303.870	46290.473	334.00	92.00	0.437500	1	46191.632	268.00	92.00	1.9817
46337.293	46323.813	357.00	92.00	0.437500	1	46224.875	292.00	92.00	2.4566
46353.829	46340.701	368.00	92.00	0.437500	1	46240.764	304.00	92.00	1.5777
46387.268	46373.861	386.00	95.00	0.437500	1	46273.741	324.00	92.00	1.7079
46403.875	46390.520	394.00	97.00	0.437500	1	46290.473	334.00	92.00	1.9329
46437.765	46424.962	407.00	100.00	0.437500	1	46323.813	357.00	92.00	1.9074
46469.508	46458.168	416.00	104.00	0.437500	1	46357.362	377.00	94.00	1.4900
46485.464	46474.248	419.00	106.00	0.437500	1	46373.861	386.00	95.00	1.5983
46517.510	46491.029	423.00	108.00	0.437500	1	46408.172	401.00	99.00	1.5660
46520.596	46491.029	423.00	108.00	0.437500	1	46408.172	401.00	99.00	1.7090
46564.985	46491.029	423.00	108.00	0.437500	1	46458.168	416.00	104.00	2.2224
46587.263	46574.663	436.00	124.00	0.437500	1	46474.248	419.00	106.00	1.8943
46603.789	46590.938	438.00	127.00	0.437500	1	46491.029	423.00	108.00	2.4700
46629.635	46608.071	440.00	131.00	0.437500	1	46491.029	423.00	108.00	1.7881
46645.614	46624.830	441.00	134.00	0.437500	1	46491.029	423.00	108.00	1.5890
46677.274	46658.423	442.00	139.00	0.437500	1	46574.663	436.00	124.00	1.8679
46709.542	46690.239	442.00	144.00	0.437500	1	46608.071	440.00	131.00	1.7045
46725.140	46707.051	441.00	147.00	0.437500	1	46624.830	441.00	134.00	1.6586
46756.727	46741.561	437.00	152.00	0.437500	1	46641.197	442.00	137.00	1.9905
46770.533	46757.757	435.00	155.00	0.437500	1	46658.423	442.00	139.00	1.8293
46803.951	46790.825	424.00	159.00	0.441146	1	46690.239	442.00	144.00	1.8688
46837.228	46823.973	415.00	169.00	0.437500	1	46724.897	440.00	149.00	1.7334
46853.648	46840.862	407.00	173.00	0.437500	1	46741.561	437.00	152.00	1.6602
46884.766	46874.412	390.00	180.00	0.437500	1	46757.757	435.00	155.00	1.4251
46901.657	46890.978	380.00	183.00	0.437500	1	46790.825	424.00	159.00	2.2151
46932.891	46907.651	369.00	185.00	0.437500	1	46823.973	415.00	169.00	1.5245
46964.959	46941.473	346.00	189.00	0.437500	1	46857.662	399.00	177.00	1.3833
46981.530	46957.579	334.00	191.00	0.437500	1	46874.412	390.00	180.00	1.6492
47013.554	46990.969	315.00	194.00	0.437500	1	46907.651	369.00	185.00	1.7505
47020.525	47007.987	307.00	195.00	0.437500	1	46907.651	369.00	185.00	1.9478
47053.830	47040.924	292.00	196.00	0.437500	1	46941.473	346.00	189.00	1.6894
47087.099	47073.812	276.00	197.00	0.437500	1	46973.804	325.00	192.00	1.6412
47103.906	47090.635	266.00	199.00	0.437500	1	46990.969	315.00	194.00	2.4549
47129.817	47107.508	256.00	200.00	0.437500	1	47024.605	300.00	195.00	1.6953
47145.624	47124.359	242.00	202.00	0.437500	1	47040.924	292.00	196.00	1.5263
47176.916	47157.507	215.00	203.00	0.437500	1	47073.812	276.00	197.00	1.6890
47207.824	47190.604	187.00	209.00	0.437500	1	47107.508	256.00	200.00	2.0766
47224.467	47207.878	174.00	212.00	0.437500	1	47124.359	242.00	202.00	1.7825
47255.926	47241.616	151.00	218.00	0.437500	1	47141.184	229.00	202.00	2.0819
47270.506	47257.814	139.00	221.00	0.437500	1	47157.507	215.00	203.00	2.0541
47301.561	47291.471	114.00	225.00	0.437500	1	47190.604	187.00	209.00	1.4423
47332.991	47324.649	91.00	228.00	0.437500	1	47225.291	162.00	215.00	1.5465
47348.482	47324.649	91.00	228.00	0.437500	1	47241.616	151.00	218.00	1.8207
47381.651	47357.604	73.00	228.00	0.437500	1	47275.123	127.00	223.00	1.5954
47396.723	47373.996	67.00	229.00	0.437500	1	47291.471	114.00	225.00	1.7336
47428.936	47407.420	61.00	229.00	0.437500	1	47324.649	91.00	228.00	1.5364
47461.429	47441.202	64.00	229.00	0.437500	1	47357.604	73.00	228.00	1.5643
47476.949	47457.903	66.00	229.00	0.437500	1	47373.996	67.00	229.00	2.3524
47504.329	47491.608	75.00	225.00	0.437500	1	47390.488	63.00	229.00	1.7038
47520.593	47508.695	89.00	219.00	0.437500	1	47407.420	61.00	229.00	1.7715
47551.709	47540.873	142.00	203.00	0.437500	1	47441.202	64.00	229.00	1.6807
47583.767	47574.012	211.00	181.00	0.437500	1	47474.783	69.00	227.00	1.6501
47599.554	47574.012	211.00	181.00	0.437500	1	47491.608	75.00	225.00	1.7361
47630.656	47608.175	293.00	151.00	0.437500	1	47525.433	89.00	219.00	1.6626
47645.451	47624.579	331.00	136.00	0.437500	1	47540.873	142.00	203.00	1.4836
47676.613	47657.759	395.00	108.00	0.437500	1	47574.012	211.00	181.00	1.7981
47708.359	47691.260	446.00	86.00	0.437500	1	47608.175	293.00	151.00	2.1857
47724.582	47708.198	467.00	77.00	0.437500	1	47624.579	331.00	136.00	2.1750
47755.428	47742.012	504.00	61.00	0.437500	1	47641.096	365.00	121.00	1.8567
47770.535	47758.302	526.00	52.00	0.437500	1	47657.759	395.00	108.00	2.4277
47803.570	47791.225	559.00	39.00	0.437500	1	47691.260	446.00	86.00	1.6345
47834.492	47823.754	585.00	32.00	0.437500	1	47724.902	488.00	68.00	1.4437
47850.604	47840.475	593.00	31.00	0.437500	1	47742.012	504.00	61.00	1.5467
47881.492	47857.601	597.00	31.00	0.437500	1	47774.137	544.00	45.00	1.5742
47897.486	47874.165	597.00	31.00	0.437500	1	47791.225	559.00	39.00	1.7935
47929.634	47908.127	596.00	33.00	0.437500	1	47823.754	585.00	32.00	1.5651
47957.746	47941.165	591.00	37.00	0.437500	1	47857.601	597.00	31.00	1.8232
47972.907	47957.989	582.00	43.00	0.437500	1	47857.601	597.00	31.00	1.8359
48005.660	47991.591	544.00	57.00	0.437500	1	47890.892	598.00	32.00	1.8921
48020.562	48008.381	513.00	65.00	0.437500	1	47908.127	596.00	33.00	1.8064
48052.928	48040.859	445.00	81.00	0.437500	1	47941.165	591.00	37.00	1.5381
48084.864	48074.168	376.00	97.00	0.437500	1	47974.561	566.00	49.00	1.6310
48100.931	48090.930	339.00	102.00	0.437500	1	47991.591	544.00	57.00	1.4120
48133.481	48124.188	275.00	102.00	0.437500	1	48024.156	477.00	73.00	1.6273
48148.830	48124.188	275.00	102.00	0.437500	1	48040.859	445.00	81.00	1.5144
48180.964	48158.128	227.00	101.00	0.437500	1	48074.168	376.00	97.00	1.6706
48212.793	48190.774	177.00	89.00	0.437500	1	48107.781	304.00	102.00	1.7405
48228.880	48207.445	154.00	84.00	0.437500	1	48124.188	275.00	102.00	1.6471
48260.595	48241.829	111.00	71.00	0.437500	1	48158.128	227.00	101.00	1.7533
48270.599	48258.295	94.00	67.00	0.437500	1	48158.128	227.00	101.00	1.5797
48303.959	48290.669	65.00	58.00	0.437500	1	48190.774	177.00	89.00	1.7981
48337.251	48324.113	44.00	51.00	0.437500	1	48224.285	133.00	78.00	1.7197
48353.865	48340.446	38.00	49.00	0.437500	1	48241.829	111.00	71.00	1.8277
48384.660	48374.212	36.00	49.00	0.437500	1	48274.213	94.00	67.00	1.5365
48400.592	48391.491	38.00	49.00	0.437500	1	48290.669	65.00	58.00	1.4217
48431.686	48408.060	39.00	50.00	0.437500	1	48324.113	44.00	51.00	1.4042
48462.606	48440.638	52.00	56.00	0.437500	1	48357.022	36.00	49.00	1.5694
48477.802	48457.870	71.00	64.00	0.437500	1	48374.212	36.00	49.00	1.9575
48509.775	48491.123	134.00	86.00	0.437500	1	48408.060	39.00	50.00	1.7916
48520.408	48507.729	179.00	99.00	0.437500	1	48408.060	39.00	50.00	1.6594
48553.933	48541.330	261.00	125.00	0.437500	1	48440.638	52.00	56.00	2.0393
48586.496	48573.969	349.00	155.00	0.437500	1	48474.660	98.00	74.00	2.2803
48602.497	48590.462	395.00	172.00	0.437500	1	48491.123	134.00	86.00	1.9467
48629.488	48607.669	438.00	186.00	0.437500	1	48524.937	220.00	112.00	1.5313
48645.537	48625.431	472.00	197.00	0.437500	1	48541.330	261.00	125.00	1.5337
48677.294	48657.672	543.00	222.00	0.437500	1	48573.969	349.00	155.00	1.6530
48708.705	48690.600	598.00	242.00	0.437500	1	48607.669	438.00	186.00	1.5773
48724.737	48707.428	621.00	250.00	0.437500	1	48607.669	438.00	186.00	1.8588
48756.802	48707.428	621.00	250.00	0.437500	1	48642.273	512.00	211.00	2.4864
48770.556	48707.428	621.00	250.00	0.437500	1	48657.672	543.00	222.00	1.7317
48803.937	48707.428	621.00	250.00	0.437500	1	48690.600	598.00	242.00	1.8299
48836.507	48707.428	621.00	250.00	0.437500	1	48707.428	621.00	250.00	2.3375
48853.084	48707.428	621.00	250.00	0.437500	1	48707.428	621.00	250.00	1.5524
48884.461	48707.428	621.00	250.00	0.437500	1	48707.428	621.00	250.00	1.4114
48900.585	48707.428	621.00	250.00	0.437500	1	48707.428	621.00	250.00	1.4673
48932.687	48707.428	621.00	250.00	0.437500	1	48707.428	621.00	250.00	1.5094
48964.628	48941.226	591.00	252.00	0.437500	1	48707.428	621.00	250.00	1.7297
48980.084	48957.954	552.00	243.00	0.437500	1	48707.428	621.00	250.00	1.6860
49010.908	48991.193	476.00	229.00	0.437500	1	48707.428	621.00	250.00	1.9977
49025.806	49007.856	441.00	223.00	0.437500	1	48707.428	621.00	250.00	1.6405
49053.925	49040.528	370.00	213.00	0.437500	1	48941.226	591.00	252.00	1.6912
49086.631	49073.970	308.00	212.00	0.437500	1	48974.783	513.00	235.00	1.7217
49102.796	49090.888	267.00	212.00	0.437500	1	48991.193	476.00	229.00	1.9456
49134.774	49124.135	231.00	212.00	0.437500	1	49024.078	405.00	217.00	1.4606
49150.676	49141.317	203.00	212.00	0.437500	1	49040.528	370.00	213.00	1.7738
49182.672	49174.777	151.00	212.00	0.437500	1	49073.970	308.00	212.00	1.4313
49214.916	49191.038	122.00	212.00	0.437500	1	49107.485	257.00	212.00	1.7433
49229.440	49208.019	101.00	211.00	0.437500	1	49124.135	231.00	212.00	1.7917
49260.887	49241.058	80.00	211.00	0.437500	1	49158.413	176.00	212.00	1.7100
49270.627	49257.864	79.00	211.00	0.437500	1	49158.413	176.00	212.00	1.8878
49303.921	49290.610	79.00	211.00	0.437500	1	49191.038	122.00	212.00	1.7555
49332.891	49308.008	80.00	210.00	0.437500	1	49224.691	87.00	211.00	1.9106
49349.459	49324.907	83.00	210.00	0.437500	1	49241.058	80.00	211.00	1.6652
49380.977	49357.744	92.00	210.00	0.437500	1	49274.261	79.00	211.00	1.8089
49397.450	49374.547	108.00	210.00	0.437500	1	49290.610	79.00	211.00	1.6988
49429.623	49408.115	163.00	210.00	0.437500	1	49324.907	83.00	210.00	1.7535
49461.621	49440.960	239.00	207.00	0.437500	1	49357.744	92.00	210.00	1.6480
49477.427	49457.553	281.00	201.00	0.437500	1	49374.547	108.00	210.00	1.8339
49509.067	49491.065	361.00	186.00	0.437500	1	49408.115	163.00	210.00	2.0271
49520.774	49507.912	399.00	178.00	0.437500	1	49408.115	163.00	210.00	2.6811
49556.956	49541.307	462.00	162.00	0.441146	1	49440.960	239.00	207.00	2.2312
49587.249	49574.475	518.00	146.00	0.437500	1	49474.063	321.00	194.00	2.1506
49603.942	49590.901	541.00	139.00	0.437500	1	49491.065	361.00	186.00	2.3309
49637.056	49624.577	574.00	128.00	0.437500	1	49507.912	399.00	178.00	1.9359
49652.918	49641.297	592.00	121.00	0.437500	1	49541.307	462.00	162.00	1.5543
49685.818	49674.596	604.00	116.00	0.437500	1	49574.475	518.00	146.00	1.6211
49716.719	49707.252	608.00	114.00	0.437500	1	49607.604	541.00	139.00	1.4981
49732.889	49723.963	606.00	114.00	0.437500	1	49624.577	574.00	128.00	1.4932
49764.929	49740.786	604.00	114.00	0.437500	1	49658.373	596.00	119.00	1.4623
49770.523	49757.325	601.00	115.00	0.437500	1	49658.373	596.00	119.00	1.6245
49812.850	49791.772	583.00	120.00	0.437500	1	49707.252	608.00	114.00	1.5483
49837.247	49823.879	547.00	122.00	0.437500	1	49723.963	606.00	114.00	1.8177
49853.874	49840.480	522.00	122.00	0.437500	1	49740.786	604.00	114.00	2.0827
49887.245	49874.503	453.00	118.00	0.437500	1	49775.176	598.00	116.00	1.7482
49903.795	49891.453	414.00	109.00	0.437500	1	49791.772	583.00	120.00	1.6576
49936.647	49924.369	324.00	88.00	0.437500	1	49823.879	547.00	122.00	1.8596
49968.002	49957.677	236.00	63.00	0.437500	1	49857.467	493.00	122.00	1.5922
49973.221	49957.677	236.00	63.00	0.437500	1	49857.467	493.00	122.00	2.2757
50004.689	49991.195	159.00	39.00	0.437500	1	49891.453	414.00	109.00	1.5569
50020.612	50007.824	134.00	32.00	0.437500	1	49908.079	370.00	100.00	1.9155
50053.920	50040.698	100.00	23.00	0.437500	1	49940.925	279.00	76.00	1.7774
50085.589	50073.913	92.00	23.00	0.437500	1	49974.484	198.00	52.00	1.4668
